student_track_id,student_id,track_name,date_enrolled,track_completed,days_for_completion,completion_bucket
5640,270518,Data Scientist,2022-04-15,0,NULL,Not Completed
5641,270528,Data Scientist,2022-04-12,0,NULL,Not Completed
5642,270529,Data Scientist,2022-04-23,0,NULL,Not Completed
5643,270529,Data Analyst,2022-04-23,0,NULL,Not Completed
5644,270529,Business Analyst,2022-04-23,0,NULL,Not Completed
5645,270537,Data Analyst,2022-04-12,0,NULL,Not Completed
5646,270540,Data Scientist,2022-04-12,0,NULL,Not Completed
5647,270541,Data Analyst,2022-04-12,0,NULL,Not Completed
5648,270542,Data Analyst,2022-04-12,0,NULL,Not Completed
5649,270552,Data Analyst,2022-04-14,0,NULL,Not Completed
5650,270553,Data Analyst,2022-04-12,0,NULL,Not Completed
5651,270560,Data Analyst,2022-04-12,0,NULL,Not Completed
5652,270565,Data Analyst,2022-04-12,0,NULL,Not Completed
5653,270569,Data Analyst,2022-04-12,0,NULL,Not Completed
5654,270570,Business Analyst,2022-04-12,0,NULL,Not Completed
5655,270573,Data Analyst,2022-07-13,0,NULL,Not Completed
5656,270581,Data Scientist,2022-04-12,0,NULL,Not Completed
5657,270584,Data Scientist,2022-04-12,0,NULL,Not Completed
5658,270585,Data Scientist,2022-04-12,0,NULL,Not Completed
5659,270586,Data Analyst,2022-04-12,0,NULL,Not Completed
5660,270587,Data Scientist,2022-04-12,0,NULL,Not Completed
5661,270599,Data Scientist,2022-05-29,1,1,1 to 7 days
5662,270600,Data Analyst,2022-04-12,0,NULL,Not Completed
5663,270606,Data Analyst,2022-06-08,0,NULL,Not Completed
5664,270612,Data Analyst,2022-04-12,0,NULL,Not Completed
5665,270616,Data Analyst,2022-04-13,0,NULL,Not Completed
5666,270621,Data Analyst,2022-04-13,0,NULL,Not Completed
5667,270624,Data Analyst,2022-04-13,0,NULL,Not Completed
5668,270625,Data Analyst,2022-04-13,0,NULL,Not Completed
5669,270629,Data Analyst,2022-04-13,0,NULL,Not Completed
5670,270631,Data Analyst,2022-04-19,0,NULL,Not Completed
5671,270633,Data Scientist,2022-04-18,0,NULL,Not Completed
5672,270633,Business Analyst,2022-04-13,0,NULL,Not Completed
5673,270641,Business Analyst,2022-04-14,0,NULL,Not Completed
5674,270646,Data Scientist,2022-04-13,0,NULL,Not Completed
5675,270646,Data Analyst,2022-04-13,0,NULL,Not Completed
5676,270649,Data Scientist,2022-04-13,0,NULL,Not Completed
5677,270654,Data Analyst,2022-04-13,0,NULL,Not Completed
5678,270660,Data Analyst,2022-04-13,0,NULL,Not Completed
5679,270665,Data Scientist,2022-04-13,0,NULL,Not Completed
5680,270670,Data Scientist,2022-04-13,0,NULL,Not Completed
5681,270670,Data Analyst,2022-04-28,0,NULL,Not Completed
5682,270671,Data Scientist,2022-05-02,1,235,91 to 365 days
5683,270673,Data Analyst,2022-04-13,0,NULL,Not Completed
5684,270676,Business Analyst,2022-04-13,0,NULL,Not Completed
5685,270677,Data Analyst,2022-04-13,0,NULL,Not Completed
5686,270687,Data Scientist,2022-04-13,0,NULL,Not Completed
5687,270689,Data Analyst,2022-04-13,0,NULL,Not Completed
5688,270690,Data Scientist,2022-04-28,0,NULL,Not Completed
5689,270690,Data Analyst,2022-04-13,0,NULL,Not Completed
5690,270691,Data Scientist,2022-04-13,0,NULL,Not Completed
5691,270692,Data Analyst,2022-05-11,0,NULL,Not Completed
5692,270705,Data Scientist,2022-04-13,0,NULL,Not Completed
5693,270706,Data Analyst,2022-05-17,0,NULL,Not Completed
5694,270709,Business Analyst,2022-04-13,0,NULL,Not Completed
5695,270710,Data Scientist,2022-04-13,0,NULL,Not Completed
5696,270724,Data Analyst,2022-04-13,0,NULL,Not Completed
5697,270728,Data Analyst,2022-04-24,0,NULL,Not Completed
5698,270728,Business Analyst,2022-04-24,0,NULL,Not Completed
5699,270737,Data Scientist,2022-04-13,0,NULL,Not Completed
5700,270738,Data Scientist,2022-04-13,0,NULL,Not Completed
5701,270738,Data Analyst,2022-07-10,0,NULL,Not Completed
5702,270744,Data Scientist,2022-04-22,0,NULL,Not Completed
5703,270744,Data Analyst,2022-05-20,0,NULL,Not Completed
5704,270744,Business Analyst,2022-04-24,0,NULL,Not Completed
5705,270751,Data Analyst,2022-04-14,0,NULL,Not Completed
5706,270754,Data Scientist,2022-04-28,0,NULL,Not Completed
5707,270758,Data Scientist,2022-04-23,0,NULL,Not Completed
5708,270760,Data Analyst,2022-04-14,0,NULL,Not Completed
5709,270765,Data Scientist,2022-04-14,0,NULL,Not Completed
5710,270773,Data Analyst,2022-04-15,0,NULL,Not Completed
5711,270786,Data Analyst,2022-04-15,0,NULL,Not Completed
5712,270790,Data Analyst,2022-04-14,0,NULL,Not Completed
5713,270790,Business Analyst,2022-07-11,0,NULL,Not Completed
5714,270799,Data Analyst,2022-07-06,0,NULL,Not Completed
5715,270809,Data Analyst,2022-04-14,0,NULL,Not Completed
5716,270812,Data Analyst,2022-04-14,0,NULL,Not Completed
5717,270813,Data Scientist,2022-04-16,0,NULL,Not Completed
5718,270817,Data Analyst,2022-04-15,0,NULL,Not Completed
5719,270824,Business Analyst,2022-04-14,0,NULL,Not Completed
5720,270833,Data Scientist,2022-06-29,0,NULL,Not Completed
5721,270834,Data Analyst,2022-04-14,0,NULL,Not Completed
5722,270835,Data Analyst,2022-04-14,0,NULL,Not Completed
5723,270836,Data Analyst,2022-04-14,0,NULL,Not Completed
5724,270838,Data Scientist,2022-04-15,0,NULL,Not Completed
5725,270871,Data Scientist,2022-04-15,0,NULL,Not Completed
5726,270871,Data Analyst,2022-04-15,0,NULL,Not Completed
5727,270871,Business Analyst,2022-04-15,0,NULL,Not Completed
5728,270872,Business Analyst,2022-04-15,0,NULL,Not Completed
5729,270886,Business Analyst,2022-04-15,0,NULL,Not Completed
5730,270890,Data Analyst,2022-04-15,0,NULL,Not Completed
5731,270898,Data Scientist,2022-04-15,0,NULL,Not Completed
5732,270900,Data Analyst,2022-04-15,0,NULL,Not Completed
5733,270902,Data Scientist,2022-05-15,0,NULL,Not Completed
5734,270903,Data Scientist,2022-04-15,0,NULL,Not Completed
5735,270914,Data Analyst,2022-04-15,0,NULL,Not Completed
5736,270917,Data Analyst,2022-04-15,0,NULL,Not Completed
5737,270920,Data Scientist,2022-04-15,0,NULL,Not Completed
5738,270926,Data Scientist,2022-04-15,0,NULL,Not Completed
5739,270926,Data Analyst,2022-04-15,0,NULL,Not Completed
5740,270928,Data Scientist,2022-04-15,0,NULL,Not Completed
5741,270930,Data Scientist,2022-04-22,0,NULL,Not Completed
5742,270930,Business Analyst,2022-06-16,0,NULL,Not Completed
5743,270931,Data Analyst,2022-04-15,0,NULL,Not Completed
5744,270940,Data Scientist,2022-04-16,0,NULL,Not Completed
5745,270940,Data Analyst,2022-04-16,0,NULL,Not Completed
5746,270940,Business Analyst,2022-04-16,0,NULL,Not Completed
5747,270952,Data Analyst,2022-04-16,0,NULL,Not Completed
5748,270958,Data Scientist,2022-06-26,0,NULL,Not Completed
5749,270963,Data Scientist,2022-04-16,0,NULL,Not Completed
5750,270967,Data Analyst,2022-04-16,0,NULL,Not Completed
5751,270968,Data Scientist,2022-04-20,0,NULL,Not Completed
5752,270969,Data Scientist,2022-04-16,0,NULL,Not Completed
5753,270975,Data Analyst,2022-04-16,0,NULL,Not Completed
5754,270977,Data Analyst,2022-04-16,0,NULL,Not Completed
5755,270980,Data Analyst,2022-04-16,0,NULL,Not Completed
5756,270984,Data Scientist,2022-04-16,0,NULL,Not Completed
5757,270988,Data Scientist,2022-04-20,0,NULL,Not Completed
5758,270988,Data Analyst,2022-04-18,0,NULL,Not Completed
5759,270991,Data Scientist,2022-05-21,0,NULL,Not Completed
5760,271000,Data Analyst,2022-04-16,0,NULL,Not Completed
5761,271001,Data Analyst,2022-05-16,0,NULL,Not Completed
5762,271021,Data Scientist,2022-04-16,0,NULL,Not Completed
5763,271033,Data Analyst,2022-04-17,0,NULL,Not Completed
5764,271033,Business Analyst,2022-05-12,0,NULL,Not Completed
5765,271035,Data Analyst,2022-04-18,0,NULL,Not Completed
5766,271039,Business Analyst,2022-04-17,0,NULL,Not Completed
5767,271040,Data Scientist,2022-04-17,0,NULL,Not Completed
5768,271044,Business Analyst,2022-04-17,0,NULL,Not Completed
5769,271046,Data Analyst,2022-04-17,0,NULL,Not Completed
5770,271048,Data Analyst,2022-07-13,0,NULL,Not Completed
5771,271054,Data Analyst,2022-06-01,0,NULL,Not Completed
5772,271056,Data Analyst,2022-04-17,0,NULL,Not Completed
5773,271058,Data Analyst,2022-04-17,0,NULL,Not Completed
5774,271063,Data Scientist,2022-04-17,0,NULL,Not Completed
5775,271068,Data Analyst,2022-05-30,0,NULL,Not Completed
5776,271069,Data Scientist,2022-05-28,0,NULL,Not Completed
5777,271069,Data Analyst,2022-04-23,0,NULL,Not Completed
5778,271076,Data Analyst,2022-04-17,0,NULL,Not Completed
5779,271083,Data Analyst,2022-04-17,0,NULL,Not Completed
5780,271090,Data Analyst,2022-05-20,0,NULL,Not Completed
5781,271095,Data Scientist,2022-04-17,0,NULL,Not Completed
5782,271097,Data Analyst,2022-04-26,0,NULL,Not Completed
5783,271101,Data Analyst,2022-05-02,0,NULL,Not Completed
5784,271102,Data Scientist,2022-04-17,0,NULL,Not Completed
5785,271102,Data Analyst,2022-04-17,0,NULL,Not Completed
5786,271114,Data Analyst,2022-04-17,0,NULL,Not Completed
5787,271125,Data Scientist,2022-04-18,0,NULL,Not Completed
5788,271128,Data Scientist,2022-04-18,0,NULL,Not Completed
5789,271131,Data Scientist,2022-04-18,0,NULL,Not Completed
5790,271145,Data Analyst,2022-04-18,0,NULL,Not Completed
5791,271146,Data Analyst,2022-09-05,0,NULL,Not Completed
5792,271146,Business Analyst,2022-04-18,0,NULL,Not Completed
5793,271151,Data Scientist,2022-04-18,0,NULL,Not Completed
5794,271161,Data Scientist,2022-04-18,0,NULL,Not Completed
5795,271162,Data Analyst,2022-04-18,0,NULL,Not Completed
5796,271164,Data Scientist,2022-04-18,0,NULL,Not Completed
5797,271169,Data Analyst,2022-04-18,0,NULL,Not Completed
5798,271171,Data Analyst,2022-04-18,0,NULL,Not Completed
5799,271180,Data Scientist,2022-04-18,0,NULL,Not Completed
5800,271184,Data Scientist,2022-04-18,0,NULL,Not Completed
5801,271185,Data Scientist,2022-06-04,0,NULL,Not Completed
5802,271188,Data Analyst,2022-04-18,0,NULL,Not Completed
5803,271190,Data Scientist,2022-04-18,0,NULL,Not Completed
5804,271197,Data Analyst,2022-05-09,0,NULL,Not Completed
5805,271199,Data Analyst,2022-04-18,0,NULL,Not Completed
5806,271210,Data Scientist,2022-04-19,0,NULL,Not Completed
5807,271212,Data Analyst,2022-04-18,0,NULL,Not Completed
5808,271220,Data Scientist,2022-04-18,0,NULL,Not Completed
5809,271222,Data Analyst,2022-04-18,0,NULL,Not Completed
5810,271231,Data Scientist,2022-04-19,0,NULL,Not Completed
5811,271231,Data Analyst,2022-08-15,0,NULL,Not Completed
5812,271234,Data Analyst,2022-04-19,0,NULL,Not Completed
5813,271243,Data Scientist,2022-04-19,0,NULL,Not Completed
5814,271252,Data Analyst,2022-04-19,0,NULL,Not Completed
5815,271256,Data Analyst,2022-04-19,0,NULL,Not Completed
5816,271263,Business Analyst,2022-04-19,0,NULL,Not Completed
5817,271270,Data Scientist,2022-04-19,0,NULL,Not Completed
5818,271271,Data Scientist,2022-04-19,0,NULL,Not Completed
5819,271275,Data Scientist,2022-04-19,0,NULL,Not Completed
5820,271278,Data Scientist,2022-04-19,0,NULL,Not Completed
5821,271279,Data Analyst,2022-04-19,0,NULL,Not Completed
5822,271289,Data Scientist,2022-04-19,0,NULL,Not Completed
5823,271296,Data Analyst,2022-04-19,0,NULL,Not Completed
5824,271298,Data Scientist,2022-04-19,0,NULL,Not Completed
5825,271299,Data Scientist,2022-04-19,0,NULL,Not Completed
5826,271300,Data Scientist,2022-05-11,0,NULL,Not Completed
5827,271301,Data Scientist,2022-04-19,0,NULL,Not Completed
5828,271301,Data Analyst,2022-04-19,0,NULL,Not Completed
5829,271301,Business Analyst,2022-04-19,0,NULL,Not Completed
5830,271303,Data Analyst,2022-07-30,0,NULL,Not Completed
5831,271305,Data Scientist,2022-04-20,0,NULL,Not Completed
5832,271307,Data Analyst,2022-04-19,0,NULL,Not Completed
5833,271308,Data Analyst,2022-04-19,0,NULL,Not Completed
5834,271310,Data Scientist,2022-04-19,0,NULL,Not Completed
5835,271311,Data Analyst,2022-04-19,0,NULL,Not Completed
5836,271325,Data Scientist,2022-04-19,0,NULL,Not Completed
5837,271326,Data Scientist,2022-07-05,0,NULL,Not Completed
5838,271334,Data Analyst,2022-04-19,0,NULL,Not Completed
5839,271341,Data Scientist,2022-04-20,0,NULL,Not Completed
5840,271347,Business Analyst,2022-04-20,0,NULL,Not Completed
5841,271351,Data Analyst,2022-04-20,0,NULL,Not Completed
5842,271377,Business Analyst,2022-04-20,0,NULL,Not Completed
5843,271380,Business Analyst,2022-04-20,0,NULL,Not Completed
5844,271383,Data Analyst,2022-04-20,0,NULL,Not Completed
5845,271383,Business Analyst,2022-04-20,0,NULL,Not Completed
5846,271385,Business Analyst,2022-04-20,0,NULL,Not Completed
5847,271391,Data Analyst,2022-04-20,0,NULL,Not Completed
5848,271395,Data Analyst,2022-04-20,0,NULL,Not Completed
5849,271396,Data Scientist,2022-04-20,0,NULL,Not Completed
5850,271397,Business Analyst,2022-04-20,0,NULL,Not Completed
5851,271410,Data Analyst,2022-07-30,0,NULL,Not Completed
5852,271414,Data Analyst,2022-07-18,0,NULL,Not Completed
5853,271418,Data Analyst,2022-04-20,0,NULL,Not Completed
5854,271430,Business Analyst,2022-04-21,0,NULL,Not Completed
5855,271434,Data Scientist,2022-04-21,0,NULL,Not Completed
5856,271435,Data Analyst,2022-04-21,0,NULL,Not Completed
5857,271437,Data Analyst,2022-04-21,0,NULL,Not Completed
5858,271439,Data Analyst,2022-04-21,0,NULL,Not Completed
5859,271450,Business Analyst,2022-04-21,0,NULL,Not Completed
5860,271451,Data Scientist,2022-04-21,0,NULL,Not Completed
5861,271454,Data Analyst,2022-04-21,0,NULL,Not Completed
5862,271455,Data Analyst,2022-04-21,0,NULL,Not Completed
5863,271458,Business Analyst,2022-04-21,0,NULL,Not Completed
5864,271466,Data Scientist,2022-04-21,0,NULL,Not Completed
5865,271472,Data Scientist,2022-04-21,0,NULL,Not Completed
5866,271486,Data Scientist,2022-04-21,0,NULL,Not Completed
5867,271491,Data Scientist,2022-04-21,0,NULL,Not Completed
5868,271491,Data Analyst,2022-04-21,0,NULL,Not Completed
5869,271491,Business Analyst,2022-04-21,0,NULL,Not Completed
5870,271493,Business Analyst,2022-04-21,0,NULL,Not Completed
5871,271502,Business Analyst,2022-04-21,0,NULL,Not Completed
5872,271503,Data Analyst,2022-04-21,0,NULL,Not Completed
5873,271504,Data Scientist,2022-04-21,0,NULL,Not Completed
5874,271505,Data Scientist,2022-04-21,0,NULL,Not Completed
5875,271508,Data Scientist,2022-04-27,0,NULL,Not Completed
5876,271512,Data Scientist,2022-04-21,0,NULL,Not Completed
5877,271519,Data Analyst,2022-04-25,0,NULL,Not Completed
5878,271527,Data Analyst,2022-04-21,0,NULL,Not Completed
5879,271529,Data Scientist,2022-04-21,0,NULL,Not Completed
5880,271532,Data Analyst,2022-04-21,0,NULL,Not Completed
5881,271533,Data Analyst,2022-04-21,0,NULL,Not Completed
5882,271534,Data Scientist,2022-04-21,0,NULL,Not Completed
5883,271534,Data Analyst,2022-04-21,0,NULL,Not Completed
5884,271534,Business Analyst,2022-04-21,0,NULL,Not Completed
5885,271536,Data Analyst,2022-04-21,0,NULL,Not Completed
5886,271539,Data Scientist,2022-04-22,0,NULL,Not Completed
5887,271543,Data Scientist,2022-04-23,0,NULL,Not Completed
5888,271553,Data Analyst,2022-04-22,0,NULL,Not Completed
5889,271562,Data Analyst,2022-04-22,0,NULL,Not Completed
5890,271566,Data Analyst,2022-04-22,0,NULL,Not Completed
5891,271566,Business Analyst,2022-04-22,0,NULL,Not Completed
5892,271575,Data Analyst,2022-04-22,0,NULL,Not Completed
5893,271582,Data Analyst,2022-04-22,0,NULL,Not Completed
5894,271582,Business Analyst,2022-04-22,0,NULL,Not Completed
5895,271590,Data Analyst,2022-04-22,0,NULL,Not Completed
5896,271592,Data Scientist,2022-04-22,0,NULL,Not Completed
5897,271593,Data Analyst,2022-07-26,0,NULL,Not Completed
5898,271606,Data Scientist,2022-08-27,0,NULL,Not Completed
5899,271614,Data Analyst,2022-04-24,0,NULL,Not Completed
5900,271617,Data Analyst,2022-04-29,0,NULL,Not Completed
5901,271626,Business Analyst,2022-04-23,0,NULL,Not Completed
5902,271633,Data Scientist,2022-04-22,0,NULL,Not Completed
5903,271640,Data Analyst,2022-04-23,0,NULL,Not Completed
5904,271652,Data Scientist,2022-04-23,0,NULL,Not Completed
5905,271655,Data Analyst,2022-04-23,0,NULL,Not Completed
5906,271664,Data Scientist,2022-04-23,0,NULL,Not Completed
5907,271668,Data Analyst,2022-04-23,0,NULL,Not Completed
5908,271669,Data Analyst,2022-04-23,0,NULL,Not Completed
5909,271671,Data Analyst,2022-04-23,0,NULL,Not Completed
5910,271677,Data Analyst,2022-04-23,0,NULL,Not Completed
5911,271687,Data Scientist,2022-04-24,0,NULL,Not Completed
5912,271688,Data Analyst,2022-04-23,0,NULL,Not Completed
5913,271691,Data Scientist,2022-04-23,0,NULL,Not Completed
5914,271704,Data Analyst,2022-04-23,0,NULL,Not Completed
5915,271705,Data Analyst,2022-04-23,0,NULL,Not Completed
5916,271711,Data Analyst,2022-04-23,0,NULL,Not Completed
5917,271712,Data Analyst,2022-04-23,0,NULL,Not Completed
5918,271714,Data Scientist,2022-04-23,0,NULL,Not Completed
5919,271714,Data Analyst,2022-04-23,0,NULL,Not Completed
5920,271716,Data Analyst,2022-04-23,0,NULL,Not Completed
5921,271720,Data Scientist,2022-04-23,0,NULL,Not Completed
5922,271720,Data Analyst,2022-06-13,0,NULL,Not Completed
5923,271723,Data Analyst,2022-04-25,0,NULL,Not Completed
5924,271729,Data Scientist,2022-04-23,0,NULL,Not Completed
5925,271734,Data Analyst,2022-04-23,0,NULL,Not Completed
5926,271735,Data Analyst,2022-04-25,0,NULL,Not Completed
5927,271737,Data Analyst,2022-04-24,0,NULL,Not Completed
5928,271741,Data Analyst,2022-04-24,0,NULL,Not Completed
5929,271743,Data Scientist,2022-04-24,0,NULL,Not Completed
5930,271750,Business Analyst,2022-04-24,0,NULL,Not Completed
5931,271755,Data Scientist,2022-04-24,0,NULL,Not Completed
5932,271755,Data Analyst,2022-08-03,0,NULL,Not Completed
5933,271759,Data Analyst,2022-04-24,0,NULL,Not Completed
5934,271760,Data Analyst,2022-04-24,0,NULL,Not Completed
5935,271762,Data Analyst,2022-04-24,0,NULL,Not Completed
5936,271766,Data Analyst,2022-04-24,0,NULL,Not Completed
5937,271772,Data Analyst,2022-04-24,0,NULL,Not Completed
5938,271778,Data Scientist,2022-04-24,0,NULL,Not Completed
5939,271783,Data Analyst,2022-04-24,0,NULL,Not Completed
5940,271787,Data Analyst,2022-04-24,0,NULL,Not Completed
5941,271791,Business Analyst,2022-04-24,0,NULL,Not Completed
5942,271792,Data Scientist,2022-04-28,0,NULL,Not Completed
5943,271793,Data Scientist,2022-04-24,0,NULL,Not Completed
5944,271793,Data Analyst,2022-04-24,0,NULL,Not Completed
5945,271793,Business Analyst,2022-04-24,0,NULL,Not Completed
5946,271800,Data Scientist,2022-05-15,0,NULL,Not Completed
5947,271805,Data Scientist,2022-04-24,0,NULL,Not Completed
5948,271807,Data Analyst,2022-04-24,0,NULL,Not Completed
5949,271812,Data Analyst,2022-04-24,0,NULL,Not Completed
5950,271815,Data Analyst,2022-04-24,0,NULL,Not Completed
5951,271825,Data Analyst,2022-04-25,0,NULL,Not Completed
5952,271837,Data Analyst,2022-04-24,0,NULL,Not Completed
5953,271839,Data Analyst,2022-04-24,0,NULL,Not Completed
5954,271845,Data Scientist,2022-04-25,0,NULL,Not Completed
5955,271845,Data Analyst,2022-04-25,0,NULL,Not Completed
5956,271859,Data Analyst,2022-04-25,0,NULL,Not Completed
5957,271861,Data Scientist,2022-04-25,0,NULL,Not Completed
5958,271866,Data Scientist,2022-04-25,0,NULL,Not Completed
5959,271869,Data Scientist,2022-04-28,0,NULL,Not Completed
5960,271871,Data Analyst,2022-04-25,0,NULL,Not Completed
5961,271872,Data Analyst,2022-04-25,0,NULL,Not Completed
5962,271879,Data Analyst,2022-04-25,0,NULL,Not Completed
5963,271880,Data Scientist,2022-04-25,0,NULL,Not Completed
5964,271883,Data Analyst,2022-04-25,0,NULL,Not Completed
5965,271884,Data Scientist,2022-04-25,0,NULL,Not Completed
5966,271889,Business Analyst,2022-04-25,0,NULL,Not Completed
5967,271892,Data Analyst,2022-04-25,0,NULL,Not Completed
5968,271896,Data Scientist,2022-04-25,0,NULL,Not Completed
5969,271898,Data Analyst,2022-04-25,0,NULL,Not Completed
5970,271900,Data Analyst,2022-04-25,0,NULL,Not Completed
5971,271903,Data Analyst,2022-04-25,0,NULL,Not Completed
5972,271907,Data Scientist,2022-04-26,0,NULL,Not Completed
5973,271921,Data Scientist,2022-04-25,0,NULL,Not Completed
5974,271930,Data Scientist,2022-04-25,0,NULL,Not Completed
5975,271934,Data Analyst,2022-04-25,0,NULL,Not Completed
5976,271940,Data Scientist,2022-07-13,0,NULL,Not Completed
5977,271940,Data Analyst,2022-05-24,0,NULL,Not Completed
5978,271941,Data Analyst,2022-04-25,0,NULL,Not Completed
5979,271943,Business Analyst,2022-04-25,0,NULL,Not Completed
5980,271946,Data Scientist,2022-05-08,0,NULL,Not Completed
5981,271950,Business Analyst,2022-05-01,1,352,91 to 365 days
5982,271952,Data Analyst,2022-04-26,0,NULL,Not Completed
5983,271953,Data Analyst,2022-04-26,0,NULL,Not Completed
5984,271957,Data Analyst,2022-04-26,0,NULL,Not Completed
5985,271963,Data Scientist,2022-04-26,0,NULL,Not Completed
5986,271966,Data Analyst,2022-04-26,0,NULL,Not Completed
5987,271980,Data Analyst,2022-04-26,0,NULL,Not Completed
5988,271986,Data Scientist,2022-04-26,0,NULL,Not Completed
5989,271991,Data Scientist,2022-04-27,1,153,91 to 365 days
5990,271995,Data Scientist,2022-04-26,0,NULL,Not Completed
5991,272001,Business Analyst,2022-04-28,0,NULL,Not Completed
5992,272002,Data Scientist,2022-04-26,0,NULL,Not Completed
5993,272010,Data Scientist,2022-07-12,0,NULL,Not Completed
5994,272019,Business Analyst,2022-04-26,0,NULL,Not Completed
5995,272023,Data Scientist,2022-04-26,0,NULL,Not Completed
5996,272035,Data Scientist,2022-04-26,0,NULL,Not Completed
5997,272039,Data Analyst,2022-04-26,0,NULL,Not Completed
5998,272041,Data Scientist,2022-04-26,0,NULL,Not Completed
5999,272044,Data Analyst,2022-04-27,0,NULL,Not Completed
6000,272047,Business Analyst,2022-04-26,0,NULL,Not Completed
6001,272050,Data Analyst,2022-05-02,0,NULL,Not Completed
6002,272050,Business Analyst,2022-05-12,0,NULL,Not Completed
6003,272052,Data Scientist,2022-04-26,0,NULL,Not Completed
6004,272053,Data Analyst,2022-04-26,0,NULL,Not Completed
6005,272054,Data Analyst,2022-04-29,0,NULL,Not Completed
6006,272055,Data Scientist,2022-04-26,0,NULL,Not Completed
6007,272058,Business Analyst,2022-05-25,0,NULL,Not Completed
6008,272059,Data Scientist,2022-05-11,0,NULL,Not Completed
6009,272068,Data Scientist,2022-04-27,0,NULL,Not Completed
6010,272074,Data Analyst,2022-04-27,0,NULL,Not Completed
6011,272078,Data Scientist,2022-04-27,0,NULL,Not Completed
6012,272080,Data Analyst,2022-04-27,0,NULL,Not Completed
6013,272101,Business Analyst,2022-04-27,0,NULL,Not Completed
6014,272108,Data Analyst,2022-04-27,0,NULL,Not Completed
6015,272115,Data Analyst,2022-04-27,0,NULL,Not Completed
6016,272122,Data Analyst,2022-04-27,0,NULL,Not Completed
6017,272123,Data Scientist,2022-04-27,0,NULL,Not Completed
6018,272124,Data Analyst,2022-04-27,0,NULL,Not Completed
6019,272131,Data Scientist,2022-04-27,0,NULL,Not Completed
6020,272134,Data Scientist,2022-04-29,0,NULL,Not Completed
6021,272142,Business Analyst,2022-04-27,0,NULL,Not Completed
6022,272144,Data Analyst,2022-04-27,0,NULL,Not Completed
6023,272152,Data Analyst,2022-04-27,0,NULL,Not Completed
6024,272163,Business Analyst,2022-04-27,0,NULL,Not Completed
6025,272164,Data Analyst,2022-04-27,0,NULL,Not Completed
6026,272166,Business Analyst,2022-04-27,0,NULL,Not Completed
6027,272169,Data Analyst,2022-04-27,0,NULL,Not Completed
6028,272170,Data Analyst,2022-04-27,0,NULL,Not Completed
6029,272173,Data Scientist,2022-06-09,0,NULL,Not Completed
6030,272173,Data Analyst,2022-08-16,0,NULL,Not Completed
6031,272178,Data Analyst,2022-04-27,0,NULL,Not Completed
6032,272179,Data Scientist,2022-06-20,0,NULL,Not Completed
6033,272179,Business Analyst,2022-06-20,0,NULL,Not Completed
6034,272181,Data Analyst,2022-04-27,0,NULL,Not Completed
6035,272189,Data Scientist,2022-04-28,0,NULL,Not Completed
6036,272190,Data Analyst,2022-04-28,0,NULL,Not Completed
6037,272195,Data Scientist,2022-04-28,0,NULL,Not Completed
6038,272195,Data Analyst,2022-04-28,0,NULL,Not Completed
6039,272213,Data Analyst,2022-06-30,0,NULL,Not Completed
6040,272214,Data Analyst,2022-04-28,0,NULL,Not Completed
6041,272225,Data Scientist,2022-04-28,0,NULL,Not Completed
6042,272232,Data Analyst,2022-04-28,0,NULL,Not Completed
6043,272234,Data Scientist,2022-04-28,0,NULL,Not Completed
6044,272238,Data Scientist,2022-04-28,0,NULL,Not Completed
6045,272239,Business Analyst,2022-04-28,0,NULL,Not Completed
6046,272242,Data Scientist,2022-04-28,0,NULL,Not Completed
6047,272253,Data Analyst,2022-04-28,0,NULL,Not Completed
6048,272255,Data Scientist,2022-04-29,0,NULL,Not Completed
6049,272258,Data Analyst,2022-04-28,0,NULL,Not Completed
6050,272261,Data Scientist,2022-04-28,0,NULL,Not Completed
6051,272269,Data Analyst,2022-04-28,0,NULL,Not Completed
6052,272270,Business Analyst,2022-04-28,0,NULL,Not Completed
6053,272283,Data Analyst,2022-04-30,0,NULL,Not Completed
6054,272286,Business Analyst,2022-04-28,0,NULL,Not Completed
6055,272294,Data Scientist,2022-04-29,0,NULL,Not Completed
6056,272297,Data Analyst,2022-04-29,0,NULL,Not Completed
6057,272313,Data Scientist,2022-04-29,0,NULL,Not Completed
6058,272317,Data Analyst,2022-04-29,0,NULL,Not Completed
6059,272324,Data Analyst,2022-04-29,0,NULL,Not Completed
6060,272338,Data Scientist,2022-05-03,0,NULL,Not Completed
6061,272349,Data Analyst,2022-04-30,0,NULL,Not Completed
6062,272355,Data Analyst,2022-04-29,0,NULL,Not Completed
6063,272362,Data Analyst,2022-07-02,0,NULL,Not Completed
6064,272371,Data Analyst,2022-04-29,0,NULL,Not Completed
6065,272378,Data Analyst,2022-04-29,0,NULL,Not Completed
6066,272379,Data Analyst,2022-04-29,0,NULL,Not Completed
6067,272380,Data Analyst,2022-04-29,0,NULL,Not Completed
6068,272384,Data Scientist,2022-04-29,0,NULL,Not Completed
6069,272399,Data Analyst,2022-04-29,0,NULL,Not Completed
6070,272399,Business Analyst,2022-04-29,0,NULL,Not Completed
6071,272415,Data Scientist,2022-04-30,0,NULL,Not Completed
6072,272419,Data Scientist,2022-05-03,0,NULL,Not Completed
6073,272425,Data Scientist,2022-04-30,0,NULL,Not Completed
6074,272425,Data Analyst,2022-05-24,0,NULL,Not Completed
6075,272425,Business Analyst,2022-06-15,0,NULL,Not Completed
